,Date,adj_close,close,low,high,open,volume
1266,2020-10-26,1.6854660511016846,1.6854660511016846,1.6293649673461914,1.8629900217056277,1.7874590158462524,13396736.0
1267,2020-10-27,1.7102320194244385,1.7102320194244385,1.605286955833435,1.7454030513763428,1.6854660511016846,14384427.0
1268,2020-10-28,1.4900530576705933,1.4900530576705933,1.3945720195770264,1.719027042388916,1.7102320194244385,17089719.0
1269,2020-10-29,1.428936004638672,1.428936004638672,1.4124259948730469,1.5668920278549194,1.4900530576705933,8024138.0
1270,2020-10-30,1.4413360357284546,1.4413360357284546,1.3422130346298218,1.4673190116882324,1.428936004638672,8528336.0
1271,2020-10-31,1.5406999588012695,1.5406999588012695,1.429893970489502,1.54932701587677,1.4413360357284546,6449388.0
1272,2020-11-01,1.5998400449752808,1.5998400449752808,1.5135430097579956,1.6379029750823977,1.5406999588012695,6877557.0
1273,2020-11-02,1.474071979522705,1.474071979522705,1.4676949977874756,1.63018000125885,1.5998400449752808,6366346.0
1274,2020-11-03,1.4122339487075806,1.4122339487075806,1.4121860265731812,1.4805010557174685,1.474071979522705,6536977.0
1275,2020-11-04,1.3922549486160278,1.3922549486160278,1.2818679809570312,1.4128979444503784,1.4122339487075806,11406316.0
1276,2020-11-05,1.4052180051803589,1.4052180051803589,1.3038250207901,1.4861700534820557,1.3922549486160278,8924132.0
1277,2020-11-06,1.9137400388717647,1.9137400388717647,1.4000109434127808,1.9407069683074951,1.4052180051803589,22547497.0
1278,2020-11-07,2.031964063644409,2.031964063644409,1.8448309898376465,2.4813690185546875,1.9137400388717647,51426100.0
1279,2020-11-08,2.1565980911254883,2.1565980911254883,1.9744019508361816,2.264779090881348,2.031964063644409,25931043.0
1280,2020-11-09,2.0286519527435303,2.0286519527435303,1.958752989768982,2.1893129348754883,2.1565980911254883,18210626.0
1281,2020-11-10,2.247987031936645,2.247987031936645,2.0123209953308105,2.307987928390503,2.0286519527435303,16170833.0
1282,2020-11-11,2.002125024795532,2.002125024795532,1.974164962768555,2.284141063690185,2.247987031936645,13877949.0
1283,2020-11-12,1.8991379737854004,1.8991379737854004,1.8317279815673828,2.050297975540161,2.002125024795532,11506048.0
1284,2020-11-13,2.020792007446289,2.020792007446289,1.8991379737854004,2.0611159801483154,1.8991379737854004,11621744.0
1285,2020-11-14,1.9170160293579104,1.9170160293579104,1.8752789497375488,2.033490896224976,2.020792007446289,8134593.0
1286,2020-11-15,2.04323410987854,2.04323410987854,1.916847944259644,2.209059000015259,1.9170160293579104,18621333.0
1287,2020-11-16,2.255354881286621,2.255354881286621,1.9948530197143557,2.36021089553833,2.04323410987854,22156135.0
1288,2020-11-17,2.202181100845337,2.202181100845337,2.1325900554656982,2.318186044692993,2.2810800075531006,17074175.0
1289,2020-11-18,2.1150290966033936,2.1150290966033936,2.012692928314209,2.2059218883514404,2.202181100845337,14629648.0
1290,2020-11-19,2.0767691135406494,2.0767691135406494,2.0181660652160645,2.175021886825561,2.1150290966033936,10155987.0
1291,2020-11-20,2.0953919887542725,2.0953919887542725,2.056972026824951,2.230391025543213,2.0767691135406494,11113990.0
1292,2020-11-21,2.382205009460449,2.382205009460449,2.0485239028930664,2.4988279342651367,2.0953919887542725,20288343.0
1293,2020-11-22,2.1448450088500977,2.1448450088500977,2.0539379119873047,2.4038209915161133,2.382205009460449,16416065.0
1294,2020-11-23,2.276376962661743,2.276376962661743,2.1203150749206543,2.3515989780426025,2.1448450088500977,15487339.0
1295,2020-11-24,2.267966985702514,2.267966985702514,2.1437950134277344,2.466383934020996,2.2772409915924072,25036626.0
1296,2020-11-25,2.270034074783325,2.270034074783325,2.182776927947998,2.4775869846343994,2.2694849967956543,24870951.0
1297,2020-11-26,1.9030369520187376,1.9030369520187376,1.7414929866790771,2.2917020320892334,2.2665340900421143,33038223.0
1298,2020-11-27,1.8579490184783936,1.8579490184783936,1.7803629636764526,1.970653057098389,1.9033349752426147,13307808.0
1299,2020-11-28,1.8889349699020384,1.8889349699020384,1.8107099533081052,1.939715027809143,1.8598250150680544,11661883.0
1300,2020-11-29,1.915155053138733,1.915155053138733,1.8572269678115845,1.9438849687576292,1.88791298866272,6139511.0
1301,2020-11-30,1.966891050338745,1.966891050338745,1.911929965019226,2.013591051101685,1.915142059326172,8716571.0
1302,2020-12-01,1.976307988166809,1.976307988166809,1.932263970375061,2.130341053009033,1.9683209657669067,12847022.0
1303,2020-12-02,2.115401029586792,2.115401029586792,1.9566999673843384,2.187437057495117,1.9772659540176392,15849828.0
1304,2020-12-03,2.1003708839416504,2.1003708839416504,2.0850300788879395,2.221309900283813,2.117116928100586,18106122.0
1305,2020-12-04,1.8559529781341555,1.8559529781341555,1.847344994544983,2.1120710372924805,2.098602056503296,9019864.0
1306,2020-12-05,1.9787739515304563,1.9787739515304563,1.8254940509796145,1.9807219505310056,1.855967998504639,7750781.0
1307,2020-12-06,1.8542490005493164,1.8542490005493164,1.8158539533615112,1.9838980436325075,1.978657960891724,7167230.0
1308,2020-12-07,1.8311729431152344,1.8311729431152344,1.8094849586486816,1.8956880569458008,1.8534510135650637,6425070.0
1309,2020-12-08,1.6653519868850708,1.6653519868850708,1.6451059579849243,1.8315809965133667,1.8312220573425293,11304051.0
1310,2020-12-09,1.6623040437698364,1.6623040437698364,1.5036760568618774,1.6742769479751587,1.6646219491958618,10461119.0
1311,2020-12-10,1.5741510391235352,1.5741510391235352,1.545240044593811,1.6651350259780884,1.6624139547348022,6167983.0
1312,2020-12-11,1.4445849657058716,1.4445849657058716,1.4406019449234009,1.5767090320587158,1.5723659992218018,8273918.0
1313,2020-12-12,1.4909119606018066,1.4909119606018066,1.4407060146331787,1.5374289751052856,1.4415899515151978,7085231.0
1314,2020-12-13,1.5654560327529907,1.5654560327529907,1.458117961883545,1.642915964126587,1.4907150268554688,8389349.0
1315,2020-12-14,1.5916459560394287,1.5916459560394287,1.5236979722976685,1.6228690147399902,1.5679680109024048,8672052.0
1316,2020-12-15,1.7606710195541382,1.7606710195541382,1.5892629623413086,1.799412965774536,1.5910300016403198,19470080.0
1317,2020-12-16,1.7835979461669922,1.7835979461669922,1.610018014907837,1.7875839471817017,1.76009202003479,18277631.0
1318,2020-12-17,1.6786340475082395,1.6786340475082395,1.6552170515060425,1.8031200170516968,1.783892035484314,15461477.0
1319,2020-12-18,1.698799967765808,1.698799967765808,1.6369869709014893,1.706326961517334,1.6790239810943604,7879397.0
1320,2020-12-19,1.6686509847640991,1.6686509847640991,1.6642630100250244,1.7642539739608765,1.699267029762268,9095045.0
1321,2020-12-20,1.5635759830474854,1.5635759830474854,1.5277140140533447,1.6844300031661987,1.670714020729065,9093229.0
1322,2020-12-21,1.5419150590896606,1.5419150590896606,1.4951510429382324,1.61832594871521,1.5637749433517456,8333991.0
1323,2020-12-22,1.4902859926223757,1.4902859926223757,1.4744850397109983,1.574079990386963,1.5396089553833008,11066565.0
1324,2020-12-23,1.2056920528411863,1.2056920528411863,1.0901609659194946,1.5105849504470823,1.4902199506759644,16776307.0
1325,2020-12-24,1.3624080419540403,1.3624080419540403,1.1730070114135742,1.3836679458618164,1.207705020904541,9236939.0
1326,2020-12-25,1.445402979850769,1.445402979850769,1.3472360372543335,1.4529240131378174,1.3614959716796875,9359549.0
1327,2020-12-26,1.3242379426956177,1.3242379426956177,1.313423991203308,1.4475170373916626,1.4460140466690063,6798656.0
1328,2020-12-27,1.3030420541763306,1.3030420541763306,1.2682499885559082,1.408745050430298,1.3250739574432373,12286531.0
1329,2020-12-28,1.515684962272644,1.515684962272644,1.294348955154419,1.5170379877090454,1.3039929866790771,12668150.0
1330,2020-12-29,1.6743450164794922,1.6743450164794922,1.4397200345993042,1.7275819778442385,1.515462040901184,26355259.0
1331,2020-12-30,1.5354570150375366,1.5354570150375366,1.52983295917511,1.6807910203933716,1.669693946838379,12663616.0
1332,2020-12-31,1.5108979940414429,1.5108979940414429,1.4302630424499512,1.5506099462509155,1.535606026649475,12763260.0
1333,2021-01-01,1.842084050178528,1.842084050178528,1.5020380020141602,1.8596559762954712,1.5097750425338743,25722549.0
1334,2021-01-02,1.799275040626526,1.799275040626526,1.7214820384979248,1.98929500579834,1.845585942268372,31671064.0
1335,2021-01-03,2.1617519855499268,2.1617519855499268,1.7999019622802734,2.364980936050415,1.7999019622802734,55073422.0
1336,2021-01-04,2.4850969314575195,2.4850969314575195,1.8763420581817627,2.4850969314575195,2.16241192817688,59955405.0
1337,2021-01-05,2.157217025756836,2.157217025756836,2.077742099761963,2.5026159286499023,2.4909820556640625,50555207.0
1338,2021-01-06,1.929216980934143,1.929216980934143,1.9075850248336792,2.185892105102539,2.159626007080078,50263975.0
1339,2021-01-07,2.3727450370788574,2.3727450370788574,1.9330430030822756,2.611830949783325,1.9365860223770144,159870278.0
1340,2021-01-08,3.219887018203736,3.219887018203736,2.180928945541382,3.779320001602173,2.3687400817871094,206412154.0
1341,2021-01-09,3.385381937026977,3.385381937026977,2.938307046890259,3.662787914276123,3.223541021347046,91906875.0
1342,2021-01-10,3.466110944747925,3.466110944747925,3.196234941482544,3.733551025390625,3.390026092529297,62766977.0
1343,2021-01-11,3.1080899238586426,3.1080899238586426,2.5971240997314453,3.51357102394104,3.46106505393982,82877500.0
1344,2021-01-12,3.61339807510376,3.61339807510376,3.0800349712371826,3.844415903091431,3.1036880016326904,73484689.0
1345,2021-01-13,3.513782024383545,3.513782024383545,3.27492094039917,3.6288249492645264,3.628382921218872,57994893.0
1346,2021-01-14,3.2781639099121094,3.2781639099121094,3.181973934173584,3.5428659915924072,3.516036033630371,59283112.0
1347,2021-01-15,3.2501609325408936,3.2501609325408936,2.9851911067962646,3.4359219074249268,3.2803990840911865,45331739.0
1348,2021-01-16,3.4470551013946533,3.4470551013946533,3.248934030532837,3.7032320499420166,3.248934030532837,68035606.0
1349,2021-01-17,3.81813907623291,3.81813907623291,3.3197460174560547,3.965372085571289,3.4348700046539307,85407766.0
1350,2021-01-18,3.7955150604248047,3.7955150604248047,3.655761003494263,4.14792013168335,3.822130918502808,70601713.0
1351,2021-01-19,3.641865968704224,3.641865968704224,3.609023094177246,4.031448841094971,3.7920429706573486,44547768.0
1352,2021-01-20,3.723577976226807,3.723577976226807,3.3440840244293213,3.737003087997437,3.63557505607605,46698656.0
1353,2021-01-21,2.9905359745025635,2.9905359745025635,2.982696056365967,3.734325885772705,3.721669912338257,43834765.0
1354,2021-01-22,3.346229076385498,3.346229076385498,2.5409860610961914,3.497145891189575,2.989919900894165,63361382.0
1355,2021-01-23,3.5041120052337646,3.5041120052337646,3.315762042999268,3.597301959991455,3.3410348892211914,27904470.0
1356,2021-01-24,3.634411096572876,3.634411096572876,3.4894940853118896,3.793049097061157,3.507110118865967,32747555.0
1357,2021-01-25,3.699980974197388,3.699980974197388,3.4513099193573,3.974356889724731,3.634644985198975,80055958.0
1358,2021-01-26,4.04734992980957,4.04734992980957,3.682631969451904,4.096916198730469,3.6989591121673584,78823456.0
1359,2021-01-27,3.690587043762207,3.690587043762207,3.531601905822754,4.048630237579346,4.048630237579346,35195110.0
1360,2021-01-28,3.8220720291137695,3.8220720291137695,3.6098809242248535,3.943490982055664,3.6863698959350586,31410527.0
1361,2021-01-29,3.8346760272979736,3.8346760272979736,3.639385938644409,3.89260196685791,3.8615810871124263,44053151.0
1362,2021-01-30,4.224276065826416,4.224276065826416,3.774104118347168,4.311975955963135,3.837682008743286,53378198.0
1363,2021-01-31,4.264143943786621,4.264143943786621,4.170497894287109,4.787010192871094,4.237314224243164,78376267.0
1364,2021-02-01,4.611601829528809,4.611601829528809,4.118255138397217,4.611601829528809,4.261250972747803,39361629.0
1365,2021-02-02,5.267508029937744,5.267508029937744,4.480119228363037,5.403642177581787,4.613740921020508,98755962.0
1366,2021-02-03,5.71599006652832,5.71599006652832,5.072738170623779,5.780780792236328,5.246592044830322,49386327.0
1367,2021-02-04,6.426064968109131,6.426064968109131,5.603236198425293,6.53101110458374,5.731748104095459,108249482.0
1368,2021-02-05,6.681719779968262,6.681719779968262,6.426446914672852,7.127117156982422,6.435369968414307,92892157.0
1369,2021-02-06,6.110806941986084,6.110806941986084,5.713828086853027,6.799130916595459,6.687301158905029,102365494.0
1370,2021-02-07,6.700462818145752,6.700462818145752,5.76859188079834,6.871513843536377,6.117644786834717,105451103.0
1371,2021-02-08,7.8832502365112305,7.8832502365112305,6.488927841186523,8.055932998657227,6.702446937561035,155254261.0
1372,2021-02-09,7.816792964935303,7.816792964935303,7.570215225219727,8.46778392791748,7.869794845581055,121037873.0
1373,2021-02-10,9.072214126586914,9.072214126586914,7.613846778869629,9.072604179382324,7.818552017211914,120679902.0
1374,2021-02-11,9.215352058410645,9.215352058410645,8.761316299438477,9.707003593444824,9.08035659790039,53600048.0
1375,2021-02-12,9.2470121383667,9.2470121383667,9.079011917114258,9.92445182800293,9.21479034423828,91484664.0
1376,2021-02-13,8.732455253601074,8.732455253601074,8.683009147644043,9.499038696289062,9.23603343963623,91417968.0
1377,2021-02-14,8.738896369934082,8.738896369934082,8.559715270996094,9.22029972076416,8.742988586425781,93500423.0
1378,2021-02-15,8.861739158630371,8.861739158630371,7.840470790863037,9.310638427734377,8.724266052246094,109854635.0
1379,2021-02-16,8.297866821289062,8.297866821289062,7.983557224273682,8.980367660522461,8.860748291015625,71625205.0
1380,2021-02-17,8.222577095031738,8.222577095031738,7.544398784637451,8.433298110961914,8.298688888549805,89948578.0
1381,2021-02-18,8.980451583862305,8.980451583862305,8.232871055603027,9.2791748046875,8.232871055603027,77306770.0
1382,2021-02-19,11.465653419494627,11.465653419494627,8.556981086730957,11.680577278137209,8.97996997833252,261175711.0
1383,2021-02-20,10.002663612365724,10.002663612365724,9.8158540725708,11.786737442016602,11.478087425231934,140264810.0
1384,2021-02-21,11.0855131149292,11.0855131149292,9.887046813964844,11.640289306640623,9.987549781799316,137742366.0
1385,2021-02-22,14.454785346984863,14.454785346984863,9.255904197692873,14.54564094543457,11.073036193847656,574136241.0
1386,2021-02-23,15.2015380859375,15.2015380859375,11.599893569946287,15.74337100982666,14.421626091003418,485252846.0
1387,2021-02-24,17.30270767211914,17.30270767211914,14.861799240112305,18.14662170410156,15.213842391967772,375439707.0
1388,2021-02-25,13.816014289855955,13.816014289855955,13.795912742614746,17.695444107055664,17.230182647705078,364505276.0
1389,2021-02-26,13.58794116973877,13.58794116973877,13.12014102935791,15.483704566955566,13.865891456604004,289687328.0
1390,2021-02-27,13.201168060302734,13.201168060302734,13.057272911071776,14.612065315246582,13.601573944091797,247640940.0
1391,2021-02-28,13.08924674987793,13.08924674987793,11.489982604980469,13.77901554107666,13.20776653289795,300493226.0
1392,2021-03-01,14.955588340759276,14.955588340759276,13.057385444641112,15.516057014465332,13.108434677124023,306451693.0
1393,2021-03-02,13.958921432495115,13.958921432495115,13.460748672485352,15.224124908447266,14.96684455871582,178549852.0
1394,2021-03-03,14.115591049194336,14.115591049194336,13.767048835754396,14.729358673095703,13.963540077209473,153830742.0
1395,2021-03-04,13.097983360290527,13.097983360290527,12.771269798278809,14.260360717773438,14.094866752624512,116364466.0
1396,2021-03-05,12.610443115234377,12.610443115234377,12.184608459472656,13.079861640930176,13.066306114196776,90978408.0
1397,2021-03-06,13.036458015441896,13.036458015441896,11.901227951049805,13.27048110961914,12.569936752319336,118851546.0
1398,2021-03-07,13.877732276916504,13.877732276916504,12.726385116577148,13.996903419494627,13.043927192687988,117548176.0
1399,2021-03-08,13.602188110351562,13.602188110351562,13.08228874206543,13.87082576751709,13.826814651489258,115525659.0
1400,2021-03-09,14.84631061553955,14.84631061553955,13.320186614990234,14.986444473266602,13.615290641784668,134867044.0
1401,2021-03-10,14.231083869934082,14.231083869934082,14.07906436920166,15.18793773651123,14.850929260253906,103150901.0
1402,2021-03-11,15.992279052734377,15.992279052734377,13.704225540161133,16.239398956298828,14.219837188720703,229272516.0
1403,2021-03-12,14.552142143249512,14.552142143249512,14.111228942871094,16.485795974731445,16.020919799804688,185287457.0
1404,2021-03-13,15.308802604675291,15.308802604675291,13.920056343078612,15.394397735595703,14.563802719116213,145102757.0
1405,2021-03-14,14.50826644897461,14.50826644897461,14.378764152526855,15.349831581115724,15.301581382751465,90232804.0
1406,2021-03-15,14.18666172027588,14.18666172027588,13.698057174682615,14.790472984313965,14.477127075195312,102600692.0
1407,2021-03-16,13.622773170471191,13.622773170471191,13.229814529418944,14.282896041870115,14.163911819458008,112303590.0
1408,2021-03-17,14.220203399658203,14.220203399658203,13.130529403686523,14.266797065734863,13.634963989257812,94696339.0
1409,2021-03-18,14.230025291442873,14.230025291442873,13.82728385925293,14.745476722717283,14.21067714691162,79074263.0
1410,2021-03-19,14.204795837402344,14.204795837402344,13.93245792388916,14.488219261169434,14.23264980316162,68715211.0
1411,2021-03-20,14.211980819702148,14.211980819702148,14.152045249938965,14.97821807861328,14.195825576782228,68049683.0
1412,2021-03-21,14.332205772399902,14.332205772399902,13.668253898620604,14.36572265625,14.218328475952148,64229338.0
1413,2021-03-22,14.919293403625488,14.919293403625488,14.202885627746582,16.599872589111328,14.3502779006958,260995136.0
1414,2021-03-23,14.20483112335205,14.20483112335205,14.097057342529297,15.243708610534668,14.84861946105957,106780662.0
1415,2021-03-24,13.661297798156738,13.661297798156738,13.661297798156738,15.371431350708008,14.190396308898926,118813690.0
1416,2021-03-25,13.02508544921875,13.02508544921875,12.61472511291504,13.705249786376951,13.650586128234863,116277943.0
1417,2021-03-26,14.779420852661133,14.779420852661133,12.370457649230955,14.804293632507324,13.01952838897705,149987319.0
1418,2021-03-27,16.50832176208496,16.50832176208496,14.75804615020752,16.80416488647461,14.786246299743652,223872587.0
1419,2021-03-28,18.016233444213867,18.016233444213867,16.345008850097656,19.386005401611328,16.47942352294922,426120062.0
1420,2021-03-29,18.854808807373047,18.854808807373047,17.700363159179688,18.987842559814453,18.08330345153809,216748601.0
1421,2021-03-30,19.233924865722656,19.233924865722656,18.891403198242188,20.869474411010746,18.891403198242188,264028427.0
1422,2021-03-31,19.465229034423828,19.465229034423828,18.1562557220459,19.795801162719727,19.1016845703125,206011018.0
1423,2021-04-01,19.084901809692383,19.084901809692383,18.84424591064453,20.36153984069824,19.415681838989254,173731886.0
1424,2021-04-02,19.810222625732425,19.810222625732425,18.568418502807617,19.824573516845703,19.084630966186523,131061660.0
1425,2021-04-03,22.552276611328125,22.552276611328125,19.78944969177246,23.82718849182129,19.79645156860352,483057740.0
1426,2021-04-04,24.061323165893555,24.061323165893555,22.212968826293945,25.56953239440918,22.52737045288086,426557980.0
1427,2021-04-05,22.984283447265625,22.984283447265625,22.80645179748535,24.777637481689453,23.9288387298584,264085329.0
1428,2021-04-06,24.95714569091797,24.95714569091797,21.87661361694336,25.346525192260746,22.977840423583984,320886935.0
1429,2021-04-07,26.47808074951172,26.47808074951172,23.089359283447266,27.48761558532715,25.14555931091309,676846221.0
1430,2021-04-08,27.03398704528809,27.03398704528809,25.72493553161621,27.97001075744629,26.51459312438965,377988327.0
1431,2021-04-09,27.77827453613281,27.77827453613281,26.90382575988769,29.01473426818848,26.985803604125977,282477938.0
1432,2021-04-10,26.84140396118164,26.84140396118164,25.96322631835937,28.257970809936523,27.64971160888672,270235258.0
1433,2021-04-11,27.9318904876709,27.9318904876709,25.578319549560547,28.687227249145508,26.80805015563965,232938762.0
1434,2021-04-12,28.51212310791016,28.51212310791016,26.842742919921875,29.862302780151367,27.918367385864254,308804546.0
1435,2021-04-13,27.4355525970459,27.4355525970459,26.4176025390625,28.797941207885746,28.54101181030273,258183912.0
1436,2021-04-14,26.47511100769043,26.47511100769043,24.79202079772949,27.48269271850586,27.40000534057617,342565805.0
1437,2021-04-15,27.81831359863281,27.81831359863281,25.53941535949707,28.249399185180664,26.436843872070312,221346739.0
1438,2021-04-16,25.39736557006836,25.39736557006836,24.97291755676269,28.226879119873047,27.8203239440918,240665351.0
1439,2021-04-17,25.09987449645996,25.09987449645996,25.09987449645996,26.819766998291016,25.36920547485352,201720376.0
1440,2021-04-18,32.30291748046875,32.30291748046875,21.539209365844727,32.90256881713867,25.135501861572266,1155150688.0
1441,2021-04-19,31.67589569091797,31.67589569091797,29.92590713500977,36.08025741577149,32.33952331542969,1219130981.0
1442,2021-04-20,31.77005386352539,31.77005386352539,28.93257141113281,32.69721984863281,31.476289749145508,793008154.0
1443,2021-04-21,32.51304244995117,32.51304244995117,30.1674919128418,35.004302978515625,31.681537628173828,729130141.0
1444,2021-04-22,38.8797607421875,38.8797607421875,31.600690841674805,40.97186279296875,32.68342971801758,1638622971.0
1445,2021-04-23,36.97842025756836,36.97842025756836,31.664270401000977,41.463260650634766,38.8991813659668,1612232268.0
1446,2021-04-24,40.7373161315918,40.7373161315918,34.683292388916016,43.532222747802734,37.25749588012695,1101380795.0
1447,2021-04-25,47.36762619018555,47.36762619018555,40.51201629638672,48.43426513671875,40.8454704284668,1583800800.0
1448,2021-04-26,43.97651672363281,43.97651672363281,43.371726989746094,48.31078338623047,47.54185485839844,1357487872.0
1449,2021-04-27,43.2390022277832,43.2390022277832,42.55732727050781,46.54861068725586,43.89356994628906,904891996.0
1450,2021-04-28,44.825984954833984,44.825984954833984,40.67207336425781,46.91656494140625,43.16144180297852,1021154320.0
1451,2021-04-29,42.460540771484375,42.460540771484375,40.950984954833984,46.07149124145508,44.84994888305664,772259307.0
1452,2021-04-30,42.95600128173828,42.95600128173828,41.24350357055664,44.2701530456543,42.50004577636719,534976437.0
1453,2021-05-01,49.50802230834961,49.50802230834961,42.03086471557617,49.84457778930664,42.89333724975586,859524423.0
1454,2021-05-02,46.89098739624024,46.89098739624024,45.9818229675293,49.896671295166016,49.50080490112305,571072187.0
1455,2021-05-03,45.93368911743164,45.93368911743164,45.04447555541992,49.00945281982422,46.90397644042969,609194252.0
1456,2021-05-04,42.72955703735352,42.72955703735352,42.31310272216797,47.75715637207031,45.983360290527344,682976428.0
1457,2021-05-05,44.92357635498047,44.92357635498047,42.31573486328125,45.92779159545898,42.637237548828125,503781975.0
1458,2021-05-06,43.4556770324707,43.4556770324707,42.591583251953125,44.97405242919922,44.97405242919922,391497018.0
1459,2021-05-07,43.1550178527832,43.1550178527832,41.43837356567383,46.05956268310547,43.50265502929688,514344601.0
1460,2021-05-08,45.56153106689453,45.56153106689453,42.29801940917969,46.6390266418457,43.15206527709961,451056655.0
1461,2021-05-09,44.330196380615234,44.330196380615234,43.29694366455078,47.1212158203125,45.61763000488281,510603312.0
1462,2021-05-10,42.90963363647461,42.90963363647461,39.5588493347168,45.87750244140625,44.34209442138672,499528076.0
1463,2021-05-11,44.57746887207031,44.57746887207031,39.762969970703125,45.15120315551758,42.87227249145508,473731333.0
1464,2021-05-12,42.45730972290039,42.45730972290039,42.45730972290039,48.979034423828125,44.59152603149414,1151668076.0
1465,2021-05-13,40.99785232543945,40.99785232543945,37.526893615722656,45.41709899902344,43.235084533691406,1016860656.0
1466,2021-05-14,42.717864990234375,42.717864990234375,39.98605346679688,44.79143524169922,41.03451919555664,504167711.0
1467,2021-05-15,43.461307525634766,43.461307525634766,39.37460708618164,45.391788482666016,42.69994735717773,500445722.0
1468,2021-05-16,47.200828552246094,47.200828552246094,41.91549682617188,52.50135040283203,43.40169143676758,1990976771.0
1469,2021-05-17,46.86320495605469,46.86320495605469,43.30291748046875,51.87602996826172,46.89802169799805,1951921366.0
1470,2021-05-18,55.91096115112305,55.91096115112305,46.18755722045898,58.30292510986328,46.66041946411133,2025388219.0
1471,2021-05-19,35.107181549072266,35.107181549072266,29.429859161376957,57.52577209472656,56.08925628662109,2772224999.0
1472,2021-05-20,44.74274826049805,44.74274826049805,32.31814193725586,51.25844955444336,35.04304504394531,2487748626.0
1473,2021-05-21,38.81285095214844,38.81285095214844,33.83739471435547,47.64559173583984,44.4472541809082,1769762028.0
1474,2021-05-22,31.315582275390625,31.315582275390625,31.25486183166504,40.009578704833984,38.988380432128906,1078751751.0
1475,2021-05-23,24.68874740600586,24.68874740600586,19.13983917236328,32.4362678527832,31.22576713562012,1925832341.0
1476,2021-05-24,31.283571243286133,31.283571243286133,24.49831962585449,32.094451904296875,24.49831962585449,1346786023.0
1477,2021-05-25,29.99707794189453,29.99707794189453,26.100074768066406,33.130126953125,31.39634704589844,909470305.0
1478,2021-05-26,35.539817810058594,35.539817810058594,29.008554458618164,37.23763656616211,30.047990798950195,1069991365.0
1479,2021-05-27,33.584590911865234,33.584590911865234,31.12712860107422,35.52705001831055,35.48244857788086,649389058.0
1480,2021-05-28,29.039276123046875,29.039276123046875,28.0671443939209,34.50250625610352,33.6755256652832,600255582.0
1481,2021-05-29,27.376420974731445,27.376420974731445,25.750940322875977,30.0223388671875,29.003129959106445,376859866.0
1482,2021-05-30,28.602659225463867,28.602659225463867,25.650293350219727,29.74925422668457,27.408315658569336,359661704.0
1483,2021-05-31,32.816246032714844,32.816246032714844,27.52474594116211,32.98358917236328,28.60424041748047,534826504.0
1484,2021-06-01,30.985260009765625,30.985260009765625,29.880172729492188,33.2899169921875,32.7708854675293,432053117.0
1485,2021-06-02,33.95631790161133,33.95631790161133,30.43285751342773,35.03815460205078,30.935237884521484,497567418.0
1486,2021-06-03,39.47090530395508,39.47090530395508,33.792232513427734,41.14537811279297,34.01871490478516,960056106.0
1487,2021-06-04,37.415069580078125,37.415069580078125,34.3109016418457,39.60986328125,39.581302642822266,1056279506.0
1488,2021-06-05,39.58539962768555,39.58539962768555,37.0991096496582,42.82267379760742,37.41737747192383,1112426664.0
1489,2021-06-06,42.30837631225586,42.30837631225586,38.96399688720703,43.37719345092773,39.74912643432617,794387364.0
1490,2021-06-07,38.262332916259766,38.262332916259766,38.09083938598633,44.10055923461914,42.25367736816406,923157614.0
1491,2021-06-08,41.51781463623047,41.51781463623047,33.68545913696289,42.47829055786133,38.25127029418945,1786996802.0
1492,2021-06-09,42.031776428222656,42.031776428222656,39.36863327026367,43.99756622314453,41.27979278564453,1218831041.0
1493,2021-06-10,41.09867477416992,41.09867477416992,39.59678268432617,43.00490951538086,42.0240364074707,595246689.0
1494,2021-06-11,36.046085357666016,36.046085357666016,35.31117248535156,41.31248474121094,41.11015319824219,518666603.0
1495,2021-06-12,36.441688537597656,36.441688537597656,34.31815719604492,37.61422348022461,36.16435241699219,549070417.0
1496,2021-06-13,38.77043533325195,38.77043533325195,34.782989501953125,39.3599739074707,36.51470947265625,452988674.0
1497,2021-06-14,38.71305465698242,38.71305465698242,36.81413269042969,40.47652053833008,38.70452117919922,477871463.0
1498,2021-06-15,41.15364837646485,41.15364837646485,39.435813903808594,41.75867462158203,40.53583908081055,605285143.0
1499,2021-06-16,39.70361709594727,39.70361709594727,37.50349807739258,41.49630737304688,39.54534912109375,576016902.0
1500,2021-06-17,39.264591217041016,39.264591217041016,38.28608322143555,41.237430572509766,39.68927001953125,417775600.0
1501,2021-06-18,36.64879608154297,36.64879608154297,35.0040168762207,39.427127838134766,39.26678466796875,424163369.0
1502,2021-06-19,35.35343551635742,35.35343551635742,34.98160552978516,37.35458755493164,36.81910705566406,264640750.0
1503,2021-06-20,35.32201385498047,35.32201385498047,31.36209487915039,35.92838668823242,35.23702621459961,452587531.0
1504,2021-06-21,26.657400131225582,26.657400131225582,25.949079513549805,35.497615814208984,35.261436462402344,760344541.0
1505,2021-06-22,26.7718563079834,26.7718563079834,20.380443572998047,28.712968826293945,26.592830657958984,1258580061.0
1506,2021-06-23,30.048887252807617,30.048887252807617,25.69648551940918,32.7729606628418,26.91294288635254,1111302687.0
1507,2021-06-24,31.18103408813477,31.18103408813477,28.548385620117188,32.991310119628906,30.846078872680664,641150364.0
1508,2021-06-25,28.698862075805664,28.698862075805664,28.035079956054688,32.90251541137695,31.16853141784668,632052177.0
1509,2021-06-26,29.712854385375977,29.712854385375977,26.710813522338867,30.007036209106445,28.607898712158203,560342710.0
